Wikipedia_movie_ID,Actor_ethnicity
15463100,Italians
15463100,Italian Americans
15463100,Indian Americans
33446745,English people
33446745,Indian
8983787,Colombian Americans
8983787,Polish Americans
8983787,Australians
8983787,African Americans
8983787,English Americans
27859176,Malayali
27859176,Indian
27859176,Malayali
3478537,Punjabis
3478537,Indian
3478537,Indian
3478537,Indian
3478537,Punjabis
3478537,Kayastha
3478537,Indian
9009812,Swedes
3388805,Spanish Americans
3388805,Cajun
3388805,African Americans
5600770,Mexican Americans
8263396,African Americans
7334454,Bengali
7334454,Parsi
7334454,Bengali
7334454,Bengali
10296866,Indian
10296866,Indian
25981715,Italian Americans
25981715,African Americans
25981715,American Jews
25981715,Jewish people
25981715,Korean American
25981715,History of the Jews in Morocco
35986999,African Americans
35986999,African Americans
25695953,African Americans
26293153,Swedish Americans
26293153,Scottish Americans
26293153,Jewish people
12812600,Jewish people
6141751,White Americans
6141751,African Americans
6141751,African Americans
6141751,African Americans
6141751,African Americans
6141751,African Americans
6141751,Portuguese Americans
9056479,Irish people
28097327,Spaniards
11549218,Jewish people
11549218,Jewish people
11549218,Jewish people
1199638,Dutch Americans
4276965,African Americans
27286055,Jewish people
24543179,Jewish people
23881451,English people
3333,Scottish Americans
16958933,Mexican Americans
16958933,Sicilian Americans
365039,German Americans
365039,Jewish people
365039,Māori
365039,Kiwi
365039,Mexican Americans
365039,Filipino Americans
365039,Greek Americans
18677497,Italians
438548,English people
438548,British Jews
438548,English people
3662683,Cajun
3662683,Cherokee
3662683,White Americans
3662683,Iranians in the United Kingdom
3662683,Jewish people
3662683,Korean American
3662683,Lebanese
3662683,Indian Americans
3662683,Iranian peoples
3662683,Lebanese
3662683,African Americans
3662683,American Jews
1353277,African Americans
1353277,Swedes
670226,Dutch
670226,English people
670226,Irish Americans
670226,African Americans
670226,Jewish people
670226,English people
16850955,Indian
16850955,Indian
16850955,Indian
16850955,Indian
16850955,Indian
16850955,Marathi people
16850955,Indian
16850955,Indian
20981095,English people
20981095,Jewish people
36329561,Scottish Americans
28763446,Italian Americans
28763446,Dominican Americans
28763446,Jewish people
28763446,Kiwi
28763446,Catalan people
12960912,Scottish Americans
19942709,French
30476775,Tamil
2457899,Indian
2457899,Sikh
2457899,Indian
2457899,Gujarati people
2457899,Indian
2457899,Indian
2457899,Kayastha
2457899,Bihari people
31232874,Swedes
438547,English people
438547,British Jews
438547,Belarusians
438547,English people
438547,English people
4055486,Jewish people
4055486,African Americans
4055486,African Americans
32661656,Indian
32661656,Indian
32661656,Indian
32661656,Bunt
32661656,Marathi people
32661656,Indian
32661656,Niyogi
32661656,Indian
2980843,Germans
3264802,Gujarati people
3264802,Indian
3264802,Punjabis
3264802,Indian
3264802,Indian
3264802,Sindhis
3264802,Indian
3264802,Indian
3264802,Indian
32763008,Samoan New Zealanders
22410200,Mexicans
22410200,White Americans
22410200,Italian Americans
22410200,Cajun
22410200,French
22410200,White Americans
22410200,African Americans
24443524,Indian
24443524,British Indian
24443524,Indian
24443524,Indian
24443524,Indian
24443524,Indian
24443524,Kayastha
24443524,Indian
24443524,Indian
24443524,Indian
24443524,Indian
33035751,French
33976201,Indian
33976201,Tamil
33976201,Tamil
14615533,Jewish people
11448113,African Americans
11448113,African Americans
11448113,African Americans
11448113,African Americans
11448113,African Americans
11448113,Scottish Americans
11448113,African Americans
11448113,African Americans
11448113,African Americans
11448113,African Americans
19255877,Blackfoot Confederacy
19255877,African Americans
19255877,Jewish people
19255877,Mexicans
19255877,Mexican Americans
19255877,Jewish people
11117479,Jewish people
11117479,Jewish people
1345984,English people
1345984,English people
9398262,African Americans
20579723,Gujarati people
20579723,Indian
20579723,Indian
20579723,Indian
20579723,Indian
14000171,Chinese Americans
14000171,Chinese Americans
14000171,British Chinese
14000171,British Chinese
28942144,Jewish people
28942144,Swedish Americans
24341490,Japanese people
31972917,African Americans
999394,English people
999394,German Americans
999394,English people
999394,English people
999394,English people
999394,Welsh people
999394,English people
999394,Swedes
999394,English people
999394,English people
999394,Irish people
10636802,Indian
10636802,Indian
90039,Irish Americans
90039,French Americans
90039,Irish Americans
90039,Jewish people
90039,Italian Americans
24158189,Scottish Americans
24158189,White Americans
24158189,Irish Americans
5942694,Czech Americans
26338494,Jewish people
226198,Greek Americans
226198,Portuguese Americans
226198,White Americans
226198,White Americans
226198,Irish Americans
226198,Jewish people
226198,Russians
226198,Irish Americans
24158497,Italian Americans
9796219,Polish Canadians
9796219,African Americans
6838440,Irish Americans
6838440,Gujarati people
6838440,Spanish Americans
20902981,Indian
7582987,Irish Americans
30462894,Gujarati people
30462894,Kayastha
30462894,Bengali
30462894,Indian
30462894,Indian
30462894,Indian
30462894,Indian
30462894,Indian
30462894,Indian
16490854,Tamil
16490854,Indian
16490854,Indian
16490854,Marathi people
16490854,Indian
16490854,Indian
19326138,African Americans
26482542,Indian
26482542,Indian
7081414,Italian Americans
23419513,African Americans
23419513,English people
11063028,Jewish people
18534112,Jewish people
4264016,Italian Americans
4264016,Czech Americans
24999842,Serbs of Croatia
24999842,Italians
35803707,African Americans
9113663,Romanichal
15354287,Italian Americans
15354287,African Americans
15354287,Italian Americans
1482785,Scottish Americans
17826219,Irish people
4410064,Indian
4410064,Indian
4410064,Indian
4410064,Marathi people
4410064,Indian
4410064,Indian
3038177,Indian
3038177,Punjabis
3038177,Parsi
3038177,Marathi people
3038177,Indian
3038177,Indian
2217354,Jewish people
2217354,English Americans
2217354,Irish Americans
2217354,Italian Americans
2217354,Spanish Americans
2217354,Irish Americans
2217354,Italian Americans
24203458,English people
24203458,White British
4288454,African Americans
33082891,Jewish people
33082891,Stateside Puerto Ricans
33082891,Italian Americans
971217,African Americans
971217,Chinese Americans
971217,Native Hawaiians
971217,African Americans
29450013,Scottish Americans
5089524,Indian
5089524,Indian
5089524,Indian
5089524,Indian
5089524,Kayastha
5089524,Indian
29594386,African Americans
29594386,African Americans
29594386,African Americans
29594386,African Americans
29594386,Irish people
19245641,English people
8002440,African Americans
8002440,Welsh people
13281178,Jewish people
4054638,English people
4054638,English people
4054638,English people
2967115,African Americans
2967115,Irish people
2967115,African Americans
1032643,Sámi peoples
1032643,Irish Americans
1032643,Italian Americans
1032643,Americans
10377382,African Americans
7023512,Irish people
33417831,Germans
33417831,Germans
33417831,Germans
476640,African Americans
476640,African Americans
476640,American Jews
21871596,Indian
21871596,Nepali Indian
21871596,Punjabis
21871596,Indian
24624474,White British
24624474,Welsh people
35718038,French
35718038,Italian Brazilians
20696203,Indian
20696203,Indian
23140704,Nair
23140704,Indian
23140704,Indian
23140704,Indian
36127934,White Africans of European ancestry
36127934,Slovak Americans
36127934,German Americans
36127934,English people
36127934,English people
16639345,English people
3654133,Jewish people
15827716,Jewish people
492540,Irish Americans
492540,White Americans
492540,African Americans
492540,American Jews
23101996,Taiwanese Americans
12971182,French
14104063,Jewish people
14104063,Hungarian Americans
16141547,Cajun
16141547,English people
268087,African Americans
4123241,Jewish people
4123241,Jewish people
12144269,Spaniards
26679653,Marathi people
26679653,Indian
6717319,Scottish Americans
6717319,Italian Americans
22311371,African Americans
22311371,African Americans
22311371,African Americans
29161786,Sicilian Americans
7452100,Italian Americans
7452100,African Americans
24771808,Soviet people
24650409,Indian
24650409,Indian
24650409,Indian
24650409,Indian
24650409,Indian
24650409,Indian
2145548,Jewish people
27063955,Polish Americans
27063955,African Americans
27063955,Irish Americans
14421091,Lithuanian American
14421091,Americans
14421091,Japanese people
14421091,Mexicans
14421091,African Americans
14421091,African Americans
14421091,Dutch
25183068,African Americans
25183068,Mexican Americans
25183068,African Americans
26463418,Filipino Americans
26463418,Filipino Australians
34796375,Indian
34796375,Sri Lankan Tamils
3979809,Jewish people
21412109,Jewish people
21412109,African Americans
21412109,African Americans
21412109,African Americans
24672079,Polish Americans
24672079,Irish Americans
22140149,Jaat
11894802,Scottish Americans
11894802,English Americans
11894802,African Americans
33573223,Indian
33573223,Indian
33573223,Indian
27504596,Koreans
441280,African Americans
441280,English people
441280,White British
441280,Italian Americans
441280,African Americans
26304324,Indian
26304324,Indian
14336079,Jewish people
31386708,Germans
31386708,English people
19388177,Jewish people
28048549,Taiwanese
12394721,Jewish people
12394721,Irish people
12394721,African Americans
1055466,Irish Americans
1055466,African Americans
1055466,English Americans
1055466,African Americans
1055466,Jewish people
1055466,Irish Americans
1055466,Stateside Puerto Ricans
7014201,Italian Canadians
5620636,Scottish Americans
5620636,Jewish people
5778040,Indian
5778040,Indian
5778040,Kayastha
5778040,Indian
5778040,Indian
5778040,Indian
5778040,Pashtuns
5778040,Indian
5778040,Punjabis
5778040,Romani people
5778040,Indian
5778040,Punjabis
5778040,Indian
5778040,Indian
5778040,Bengali
5778040,Indian
5778040,Punjabis
5778040,Punjabis
5778040,Indian
5778040,Indian
5778040,Indian
5778040,Punjabis
5778040,Indian
5778040,Indian
5778040,Pashtuns
11007979,Nepali Indian
11007979,Pakistanis
31349941,Czechs
31349941,Czechs
31349941,Czechs
31349941,Czechs
31349941,Czechs
31349941,Czechs
31349941,Czechs
31349941,Czechs
31349941,Czechs
29262922,Italian Americans
26030961,Dutch Americans
1941762,Indian
4506211,African Americans
4506211,Germans
4506211,Māori
33002659,Bengali
11143087,Indian
11143087,Indian
8324810,Polish Americans
8324810,White Americans
8324810,African Americans
8324810,Mexican Americans
8324810,Mexicans
8324810,English Americans
8324810,White Americans
24636040,African Americans
4874236,Argentines
26513864,English people
23982633,English people
23982633,Irish people
32582798,Punjabis
35754579,Kayastha
35754579,Bengali
35754579,Indian
35754579,Indian
35754579,Indian
35754579,Parsi
35754579,Indian
35754579,Indian
35754579,Indian
35754579,Indian
11143089,Indian
11143089,Indian
11143089,Tamil
11143089,Indian
9169267,Indian
9169267,Indian
9169267,Indian
17615558,Irish Americans
11143092,Sri Lankan Tamils
21450642,Russians
36176930,Jewish people
36176930,Jewish people
36176930,Jewish people
16395026,Italian Americans
16395026,English people
16395026,English people
16395026,Australians
16395026,Irish people
5699114,African Americans
5699114,Italians
15016005,Jewish people
15016005,Irish Americans
3274890,Jewish people
984020,Jewish people
34387213,Indian
34387213,Indian
34387213,Indian
34387213,Indian
34387213,Kashmiri Pandit
34387213,Gujarati people
34387213,Indian
34387213,Marathi people
31614378,Jewish people
18535585,Indian
18535585,Indian
19401407,English people
19401407,Kiwi
19401407,Irish migration to Great Britain
19401407,English people
19401407,English people
8796916,Scottish Americans
8796916,African Americans
20402406,German Americans
20402406,Jewish people
20402406,English people
20402406,English people
20402406,Danes
25940983,Tamil
25940983,Indian
25940983,Indian
25940983,Indian
25940983,Tamil
18865496,Irish Americans
18865496,Anglo-Celtic Australians
18865496,Scottish Americans
18865496,Australians
3320322,English people
3320322,Parsi
3320322,Indian
68088,Jewish people
26969495,Swedish Americans
26969495,Swedes
26969495,Swedes
26969495,Swedes
26969495,Danes
1424739,Jewish people
10338563,Jewish people
15325120,Hungarian Americans
14840961,Indian
14840961,Kashmiri Pandit
14840961,Indian
27862110,Punjabis
2862798,African Americans
2862798,African Americans
2862798,Jewish people
2862798,African Americans
2862798,African Americans
2862798,African Americans
